CH1	CH2	CH3	CH4	CH5
0.38786	-0.0095215	-0.29604	0.03392	0.0061798
0.4368	-0.0055389	-0.31805	0.024307	0.0020599
0.45891	-0.020416	0.0018311	0.0052185	-0.0040741
0.40526	0.0029297	0.42902	-0.018585	-0.0060883
0.29732	0.0074615	0.64023	-0.026642	0.0042572
0.18906	-0.0015106	0.69026	-0.0271	0.0096588
0.12602	-0.017075	0.51155	-0.011856	0.0082855
0.07132	-0.026779	0.28368	0.0058594	0.010574
0.0064545	-0.037949	0.11732	0.00086975	0.014923
-0.090179	-0.066238	-0.13646	0.0067291	0.0062714
-0.19496	-0.10515	-0.17313	0.016525	0.013367
-0.31302	-0.12199	-0.13239	0.0070953	0.0095215
-0.40036	-0.092926	-0.18297	0.00032043	0.00027466
-0.42398	-0.066147	-0.37793	-0.015381	0.0015106
-0.35852	-0.019638	-0.58044	-0.0070953	0.0081482
-0.19547	0.037811	-0.27567	-0.0080566	0.0020142
-0.03772	0.10776	0.28899	-0.011169	0.0048065
0.044266	0.1626	0.57527	-0.010117	0.012085
0.031952	0.17088	0.61922	-0.0089722	0.013824
-0.023758	0.17821	0.44119	-0.011307	0.0083313
-0.066238	0.136	0.082443	-0.0072327	0.0010529
-0.070862	0.091232	-0.24724	0.0070953	0.005722
-0.042664	0.0016937	-0.33453	0.014969	-0.0011444
0.010254	-0.076767	-0.25182	0.0088348	-0.0076904
0.1046	-0.17203	-0.16855	0.01181	-0.0066376
0.2347	-0.23181	-0.097916	0.0085602	-0.0029297
0.34703	-0.2433	0.12296	-0.0037079	0.0076447
0.3674	-0.20329	0.3132	-0.013596	0.0043488
0.31805	-0.093796	0.4812	-0.0089722	0.00032043
0.22865	-0.0056763	0.59312	-0.0063629	-0.0028839
0.09082	0.10231	0.57935	0.0053101	0.0020142
-0.09581	0.17244	0.43213	0.015289	0.0059967
-0.27081	0.20695	0.29402	0.012131	0.0046234
-0.34882	0.15399	0.21208	0.0096588	-0.0053558
-0.32062	0.054657	-0.17322	0.015015	-0.0010986
-0.25168	-0.0032959	-0.88788	0.021973	0.0082855
-0.11275	-0.032684	-1.4162	-0.0021515	0.00022888
0.02948	-0.073563	-1.3425	-0.0027924	0.0010529
0.14511	-0.1301	-1.0353	-0.00054932	0.012863
0.24481	-0.15875	0.092468	0.0027466	0.013275
0.31293	-0.14639	0.31361	-0.0019684	0.004715
0.32973	-0.10075	0.16832	-0.0099335	0.0017395
0.31261	-0.013596	0.0099335	-0.0089264	0.011673
0.24541	0.045731	0.12881	-0.0065002	0.0074615
0.1073	0.065643	0.26491	-0.0007782	0.0013275
-0.04834	0.077499	0.3181	0.0048981	0.0085144
-0.18732	0.044907	0.29778	0.0036621	-0.0007782
-0.28528	0.005127	0.034424	-0.0078278	0.0036621
-0.31325	-0.010986	-0.31027	0.0031586	0.0055389
-0.25754	-0.0233	-0.3571	-0.0062714	-0.0028381
-0.12433	0.025177	-0.12181	-0.0014191	0.005722
0.044861	0.058685	0.37939	0.00082397	-0.0079651
0.16901	0.077454	0.73398	-0.0025177	0.0075073
0.13174	0.065048	0.81161	-0.0095673	0.0046234
0.045456	0.030899	0.65222	-0.0072327	0.0028839
-0.038086	0.044449	0.22815	-0.0027008	0.0063629
-0.14539	0.040695	-0.19199	0.0054932	0.0080566
-0.26834	0.07869	-0.25749	0.017487	0.0099792
-0.29068	0.054886	0.028061	0.012863	-0.006134
-0.26944	-0.0065002	0.27979	0.0091095	-0.0032959
-0.24005	-0.11	0.54634	0.0096588	0.0059509
-0.17358	-0.18613	0.39285	0.0075531	0.0030212
-0.10474	-0.19574	-0.24454	0.0017853	-0.0027008
-0.029297	-0.1393	-1.0314	-0.011215	0.0053101
0.040512	-0.060425	-1.408	-0.0081482	-0.0018311
0.10817	-0.012955	-1.2651	0.0010529	-0.0097504
0.18823	0.0044403	-1.0942	0.010025	0.005127
0.25067	0.013458	-0.45447	0.0036621	-0.0058594
0.24651	0.037949	0.099792	-0.0013733	0.0027008
0.20059	0.065186	0.36411	-0.016846	0.0020599
0.15894	0.053009	0.49251	-0.024307	-0.0015106
0.092285	0.03598	0.47273	-0.011032	0.0067291
0.11906	-0.0271	0.26994	0.016983	-0.0029755
0.2309	-0.041931	0.20897	0.034607	0.0070953
0.3333	-0.03598	0.35069	0.011353	0.0031586
0.32977	-0.018997	0.48248	0.0032501	-0.0096588
0.29384	-0.0070038	0.47786	0.0040741	0.0062714
0.27164	0.02536	0.52029	0.0052185	0.0046234
0.20805	0.053055	0.68774	0.025269	-0.0029297
0.11751	0.076721	0.90843	0.01062	0.012634
0.015747	0.090042	0.97298	-0.01268	0.0036621
-0.09874	0.073929	0.73274	-0.013367	0.014694
-0.17908	0.067062	-0.10698	-0.015472	0.00032043
-0.22284	0.071777	-0.92253	-0.023804	0.0080566
-0.25269	0.058548	-1.2354	-0.032867	0.00032043
-0.22852	0.050125	-0.97861	-0.017487	0.0024719
-0.25223	0.063171	-0.80754	-0.020645	0.015701
-0.29828	0.046234	-0.65964	0.0023346	0.0084229
-0.32387	0.0065002	-0.46591	0.021286	9.1553e-05
-0.3409	-0.074387	-0.15143	0.04866	0.010529
-0.28931	-0.17848	0.19693	0.0271	0.0058594
-0.2384	-0.25204	0.35248	0.012543	0.011444
-0.2076	-0.25969	0.36452	0.0087433	0.012863
-0.14973	-0.20792	0.3409	-0.0086975	0.0045776
-0.081894	-0.14827	0.27864	-0.02504	0.012863
0.0059509	-0.053421	0.027374	-0.032959	0.0037994
0.073151	0.014236	-0.27864	-0.01973	0.0031586
0.079514	0.079193	-0.32103	-0.0042572	0.010117
0.018677	0.092697	-0.061157	0.0014191	-0.003479
-0.0271	0.12071	0.23405	0.0013275	0.0081024
-0.062073	0.12822	0.35326	-0.0009613	-0.001236
-0.042755	0.12813	0.30043	0.0042572	0.0048065
0.055984	0.093475	0.15211	0.010345	-0.0059967
0.20988	0.066422	0.19995	0.024445	0.0065002
0.28674	0.042664	0.30785	0.020828	-0.0095673
0.32629	0.020599	0.27864	0.020233	-0.0049896
0.27823	0.0039825	0.055984	0.012863	-0.01767
0.16626	-0.023117	-0.22055	-0.0067749	-0.0046234
0.055206	-0.075073	-0.34795	-0.026871	-0.0091553
-0.021561	-0.1252	-0.29045	-0.0095215	0.0077362
-0.00073242	-0.14726	-0.11197	-0.0011444	-0.0016022
0.073975	-0.123	0.074066	0.0048065	0.0091095
0.17921	-0.06926	0.15756	0.002243	0.0070953
0.23383	0.0037994	0.18929	-0.009201	0.008194
0.23996	0.05809	0.11852	-0.010162	0.0037994
0.22	0.076492	0.081436	-0.017487	0.011032
0.16553	0.057175	-0.16983	-0.014374	-0.00054932
0.043076	0.045731	-0.66238	0.0031128	0.006958
-0.081436	0.045685	-1.0575	-0.0032043	-0.0036621
-0.22256	0.043488	-0.93681	-0.0076447	0.0061798
-0.32483	0.0079651	-0.33289	-0.011444	-0.0014648
-0.36942	-0.01918	0.31041	-0.011078	-0.0017395
-0.35921	-0.022614	0.62805	0.0020599	-0.003479
-0.31989	-0.0075073	0.54231	0.0050354	-0.0077362
-0.16132	0.046097	0.34154	0.017715	0.009613
-0.0097046	0.055023	0.17381	0.020508	0.0091095
0.10963	0.055984	0.12502	0.019592	-0.00059509
0.1869	0.034332	0.11348	0.019363	0.0070038
0.2005	0.023758	0.04866	0.0093842	0.013229
0.19931	0.0020599	0.081619	0.006546	0.0043488
0.14191	-0.054337	0.048935	0.012405	0.012451
0.021835	-0.13742	-0.31439	0.012131	0.0077362
-0.075897	-0.21748	-0.23891	0.020828	-0.0018311
-0.13715	-0.24023	0.37866	0.015976	0.0021973
-0.18933	-0.19345	0.86874	0.0028839	-0.0032043
-0.2076	-0.058365	1.007	-0.01062	0.0045319
-0.1805	0.010574	0.86201	-0.015335	-0.006546
-0.13531	0.065552	0.17262	-0.012772	0.0020599
-0.084595	0.063858	-0.8497	-0.012177	-0.0027008
-0.0037079	0.071136	-1.4704	-0.0084686	-0.0045319
0.098419	0.049667	-1.3931	9.1553e-05	0.0065918
0.18475	0.038132	-1.207	-0.0050354	-0.0055847
0.22559	0.024307	-1.04	0.0013275	0.0091095
0.22183	0.029892	0.089127	-0.0016479	0.00073242
0.20366	0.0504	0.14639	0.003891	0.0076447
0.19986	0.062576	0.036575	0.0034332	-0.00041199
0.13916	0.067886	0.15628	0.00086975	-0.0035706
0.030945	0.082306	0.30258	0.010666	0.01149
-0.055573	0.074936	0.46692	0.0080109	-0.00073242
-0.10245	0.031906	0.60892	0.010025	0.0089722
-0.10089	0.0041656	0.67218	0.0069122	0.0037537
-0.058914	-0.048615	0.55403	-0.0070953	0.0053101
-0.012451	-0.077911	0.26688	-0.0037994	0.00032043
0.071411	-0.078278	0.020142	0.0094757	0.006134
0.15733	-0.070816	-0.066605	0.0065002	-0.003067
0.1821	-0.041885	-0.15898	-0.0036163	0.0077362
0.17134	-0.020187	-0.037766	-0.003479	-0.0007782
0.065369	-0.0068207	0.10075	-0.0055389	0.0094757
-0.10071	0.0028381	0.2081	-0.018173	0.0046692
-0.26459	0.0082397	0.19702	-0.012772	0.0053101
-0.3653	0.044266	0.084732	-0.01506	0.0079651
-0.40082	0.037399	-0.04866	-0.011856	0.0094757
-0.3587	0.030716	-0.26637	-0.020187	0.0016937
-0.25772	0.011902	-0.33087	0.0084229	0.0017853
-0.0905	0.014603	-0.22023	0.0097961	0.0093842
0.097778	-0.013046	-0.067474	-0.0024261	-0.0019226
0.25548	-0.033508	0.1198	0.015793	0.005722
0.32666	-0.040283	0.32698	0.031311	-0.0031586
0.32291	-0.023117	0.3951	0.01918	0.0047607
0.25749	-0.0071869	0.40366	-0.0062714	0.0026093
0.12872	0.0009613	0.4021	-0.011765	0.0074158
-0.0091095	0.013275	0.23415	0.0090637	0.0078735
-0.12936	0.0059967	0.062805	0.0053558	0.012314
-0.17587	-0.010117	-0.040237	-0.0072327	0.0023804
-0.1404	-0.035019	-0.18306	-0.020874	0.0080566
-0.070404	-0.029068	-0.47823	-0.00022888	0.0085602
-0.059143	-0.0089264	-0.37953	0.022842	0.0079193
-0.078049	-0.00737	-0.085968	0.021698	0.0074158
-0.16859	0.021652	0.09407	0.014969	0.0084686
-0.23337	0.05159	0.23996	0.0051727	0.012634
-0.2298	0.078735	0.31819	-0.0093842	0.007782
-0.1474	0.063904	0.5045	-0.014877	0.0091095
0.031952	0.049438	0.64165	-0.016342	0.0075531
0.21341	0.026413	0.33449	-0.022339	0.0054932
0.34973	0.012726	-0.33636	-0.021881	0.0020142
0.40082	9.1553e-05	-0.97884	-0.020874	0.0032501
0.28876	-0.028015	-1.3024	-0.00064087	0.0054932
0.083679	-0.097504	-1.2402	-0.01355	-0.0042114
-0.088898	-0.13737	-1.0225	-0.021332	0.0067749
-0.19437	-0.13843	-0.54597	-0.011719	0.0053558
-0.31046	-0.075302	-0.12277	-0.004715	-0.0016022
-0.38617	-0.015884	0.080612	0.0085602	0.0090637
-0.27452	0.02005	-0.061203	0.027191	0.0022888
-0.041977	0.039825	-0.24129	0.022705	0.010025
0.20773	0.073929	-0.083084	0.010208	0.0070496
0.35175	0.077042	0.381	0.00737	0.012039
0.40535	0.049438	0.65771	0.0065918	0.003891
0.40036	-0.015884	0.68513	0.023483	0.0087891
0.36877	-0.085373	0.6015	0.023758	-0.0052643
0.31984	-0.12424	0.56282	0.0091095	0.0043488
0.21712	-0.10034	0.76085	0.0016479	-0.0070496
0.10309	-0.049164	0.83972	9.1553e-05	0.0083313
-0.026825	0.012543	0.50958	-0.0028839	-0.00036621
-0.15875	0.031311	-0.34314	-0.010025	0.009201
-0.19839	0.035339	-1.3255	-0.0023804	-0.0029297
-0.14035	0.045273	-1.3328	-0.0027466	0.0026093
-0.098511	0.036987	-0.52927	-0.011902	0.0041199
-0.037766	0.028656	0.1355	-0.019547	0.0018768
0.01387	0.023666	0.35028	-0.0075073	0.011902
0.032089	-0.020645	0.40562	0.013367	0.0032501
-0.028107	-0.10204	0.59743	0.019409	0.011307
-0.084641	-0.16209	0.65657	0.0054016	0.00032043
-0.16859	-0.18741	0.35939	0.0074158	0.0034332
-0.26331	-0.14099	-0.19615	0.0045776	0.0067291
-0.30661	-0.032364	-0.4151	-0.0046234	-0.0026093
-0.31091	0.045731	-0.14502	-0.0032959	0.0074158
-0.28995	0.10698	0.17317	-0.005127	-0.0031586
-0.2606	0.15239	0.33476	-0.00041199	0.0071869
-0.18677	0.21263	0.19057	0.00032043	0.0023346
-0.067841	0.20407	-0.16905	0.0045776	-0.0068665
0.058823	0.13408	-0.60072	-0.0045776	0.0023804
0.2011	0.035248	-0.63918	-0.00064087	0.0047607
0.3208	-0.067612	-0.3739	-9.1553e-05	-0.0052185
0.3252	-0.10277	0.036209	0.003891	0.0035706
0.26926	-0.076859	0.42838	0.0015106	-4.5776e-05
0.17702	-0.0074615	0.54561	0.0058136	-0.0045319
0.076813	0.017075	0.4119	0.014465	0.0075531
0.011398	-0.011307	0.11801	0.014191	-0.0032043
-0.030121	-0.062576	-0.15367	0.014099	0.0055389
-0.064087	-0.12332	-0.30469	0.014328	-0.0063629
-0.073425	-0.15042	-0.44266	0.011261	0.0055389
-0.049805	-0.15688	-0.38324	-0.002655	0.0061798
-0.017166	-0.10542	-0.078278	-0.0085602	0.0027924
-0.023712	-0.041245	0.24147	-0.0075073	0.0061798
-0.0091553	0.012314	0.33215	-0.017807	0.00032043
0.015701	0.059555	0.24376	-0.030258	-0.0015564
0.025635	0.097366	0.093338	-0.016251	0.010483
-0.0094299	0.097	-0.047653	0.013184	4.5776e-05
-0.10176	0.078232	0.024261	0.020828	0.0090179
-0.23122	0.044128	0.12273	0.0032501	0.00027466
-0.31494	0.053787	0.19157	-0.01149	-0.001236
-0.31485	0.052505	0.23039	-0.0084686	0.00737
-0.22769	0.060608	0.19931	0.011124	0.001236
-0.0094299	0.056305	0.29269	0.017349	0.014923
0.28052	0.048752	0.40315	0.016571	0.0059967
0.44714	0.032455	0.37267	0.014648	0.015976
0.51068	0.0042114	0.21886	0.0010986	0.0037994
0.44797	-0.034332	0.17633	0.0015564	0.010666
0.2655	-0.04335	0.28944	0.0024719	0.0076447
0.048615	-0.051636	0.18361	-0.0020599	0.00032043
-0.17267	-0.075806	-0.27795	-0.020279	0.0098877
-0.3587	-0.050858	-1.0567	-0.028931	-0.0021973
-0.42993	-0.014877	-1.4549	-0.019226	0.0087891
-0.46303	0.0050354	-1.3073	-0.0059967	0.0079651
-0.45172	0.019592	-0.49059	0.00073242	-0.0068665
-0.38416	0.0080566	0.30455	-0.0022888	0.0062256
-0.22701	0.010437	0.54272	0.0026093	0.0091095
0.042664	0.0045776	0.40869	0.0040741	0.0013275
0.33783	-0.0012817	-0.068665	0.0058594	0.0022888
0.52588	-0.00027466	-0.81761	0.0093384	0.020279
0.60251	0.0017853	-1.0676	0.0066833	0.010071
0.56969	-0.024673	-0.69997	0.013779	0.003891
0.46376	-0.032959	-0.078232	0.030396	0.0061798
0.33655	-0.015793	0.43433	0.045044	0.0037994
0.22	-0.0090637	0.5798	0.029022	-0.0023346
0.10735	-0.00050354	0.60956	-0.0039825	0.0009613
-0.028564	0.024582	0.56689	-0.030167	0.012772
-0.15628	0.035568	0.54707	-0.04422	0.0013275
-0.246	0.04628	0.43272	-0.04335	-0.0026093
-0.27383	0.063309	0.27168	-0.023117	0.0072784
-0.23593	0.015335	0.21634	-0.011536	0.0049896
-0.17377	-0.041245	0.32936	-0.004715	-0.0052185
-0.074524	-0.10538	0.3712	0.00018311	0.0076447
0.045273	-0.149	0.22375	0.009613	0.0046692
0.050583	-0.13582	0.13055	0.013046	-0.0013275
-0.017303	-0.063126	0.15688	0.014648	0.012405
-0.093475	0.047195	0.24115	0.018814	0.0091095
-0.17702	0.12552	0.16855	-0.0067749	-0.0041656
-0.19949	0.16164	-0.23167	-0.013412	-0.0071411
-0.12524	0.15536	-0.33746	-0.00091553	-0.00041199
0.017212	0.099243	-0.050674	0.0071869	0.006134
0.10748	-0.0064087	0.29256	0.0086975	0.00032043
0.12611	-0.07663	0.58763	0.0022888	-0.0015564
0.062531	-0.04985	0.4747	-0.0026093	0.0017853
-0.10689	-0.0080566	-0.30817	0.016296	-0.0082397
-0.22156	0.038635	-1.1711	0.035339	0.003891
-0.23566	0.040833	-1.3293	0.053604	0.00018311
-0.16891	-0.024673	-0.89859	0.018631	-0.0023346
-0.033875	-0.1062	-0.48688	0.0059967	0.00013733
0.081894	-0.21597	-0.28816	-0.012177	0.0059509
0.15367	-0.24802	-0.21913	-0.010162	-0.0029755
0.20197	-0.21487	-0.29832	-0.0063171	0.0055389
0.19276	-0.15816	-0.23955	-0.019455	0.0070038
0.14964	-0.082169	-0.13293	-0.018768	0.010071
0.078369	-0.0066833	0.16077	-0.016846	0.0020599
0.050583	0.098511	0.48853	-0.011536	-0.0016479
0.04921	0.1468	0.80182	-0.01355	0.0016937
0.036072	0.15088	1.0016	-0.014053	0.0030212
-0.0032959	0.099792	1.0686	-0.020462	0.010025
-0.061661	0.047836	0.82297	-0.0089264	-0.001236
-0.13028	-0.028656	0.39102	0.00032043	0.0066833
-0.17885	-0.077408	0.079697	-0.005722	0.0054016
-0.19418	-0.079514	-0.13033	-0.0086517	-0.0016937
-0.17633	-0.034607	-0.59015	-0.012817	0.0059509
-0.11133	0.036118	-1.164	0.0020599	0.0087891
-0.042297	0.11325	-1.2038	0.004715	-0.0027466
-0.015289	0.16516	-0.6985	-0.0032043	0.0058594
0.03186	0.15221	-0.1783	0.0034332	0.0073242
0.066513	0.11256	0.25397	0.0014648	-0.0038452
0.072327	0.019775	0.59097	0.0066376	-0.0037537
0.045456	-0.057632	0.78149	0.01799	0.0090637
-0.014786	-0.10556	0.79427	0.022247	0.00032043
-0.038086	-0.11865	0.5023	0.012222	0.0048065
-0.037628	-0.10071	-0.084503	0.0097504	0.0043945
0.012268	-0.06134	-0.65918	0.0032501	0.0053101
0.085052	-0.043259	-0.87529	0.0020599	0.0093384
0.1268	-0.014511	-0.69365	0.0033875	0.00082397
0.11288	-0.0055389	-0.39052	-0.0055389	0.0061798
0.094894	0.010025	-0.16122	0.0045776	0.0023346
0.089722	0.018173	0.074112	0.0070496	-0.0064087
0.053558	0.022476	0.36987	0.011398	0.0054932
0.036896	0.021011	0.55023	0.0099335	-0.0073242
0.0068665	0.033234	0.58141	0.0093384	-0.0044403
0.016983	0.033554	0.49741	-0.0073242	0.0046234
0.046921	0.044769	0.45094	-0.0086517	-0.0032959
0.076172	0.042435	0.20187	-0.0062256	0.005127
0.12094	0.034103	0.12387	-0.0054016	0.0083313
0.17212	0.028061	0.29631	0.017853	0.0032501
0.13957	-0.0018768	0.42027	0.014969	0.012314
0.013916	-0.03804	0.49365	0.0020599	0.0048065
-0.1349	-0.075073	0.46046	-0.0076447	0.0097504
-0.26161	-0.047562	0.085785	-0.0039368	0.0076904
-0.30991	-0.026001	-0.53009	-0.0025635	0.00032043
-0.26381	0.01886	-1.0874	-0.0062256	0.0087891
-0.15729	0.02092	-1.3158	-0.0066833	-0.0030212
-0.0036621	0.030945	-0.96735	-0.0045319	0.0032043
0.12927	0.02005	-0.29553	0.0103	-0.00073242
0.21652	0.011032	0.1658	0.011765	-0.010025
0.24092	0.0028839	0.14699	-0.0059509	0.0052185
0.18036	-0.016983	0.0027924	-0.0068207	0.003067
0.12579	-0.044357	-0.02504	-0.012863	-0.0055389
0.10606	-0.082809	0.033691	-0.021561	0.0079193
0.049438	-0.10515	0.018814	-0.018951	-0.0010986
0.010483	-0.092972	0.079697	-0.003891	-0.0044403
-0.061523	-0.041565	0.35774	-0.0032959	0.011078
-0.17917	0.0080566	0.66183	0.0033417	0.012177
-0.28079	0.063583	0.75165	0.00027466	0.0059967
-0.30743	0.088074	0.43703	0.003891	0.004715
-0.24939	0.10268	0.050079	0.022934	0.0058136
-0.14323	0.079788	-0.072281	0.034286	0.011215
0.04216	0.053558	0.12845	0.032959	0.0086517
0.21094	0.019409	0.39578	0.014511	0.0085602
0.27553	-0.055847	0.3848	0.0013275	0.0091095
0.16388	-0.10327	-0.038132	0.012863	0.00032043
0.0050354	-0.11426	-0.69974	-0.0037994	0.010803
-0.15491	-0.072922	-1.4128	-0.018448	0.0019684
-0.28661	-0.025864	-1.3154	-0.032272	0.011169
-0.38823	-0.0060425	-1.1398	-0.032547	-0.00082397
-0.39294	0.025131	-0.98264	-0.0058594	0.012222
-0.28143	0.017212	-0.065689	0.0233	0.0059967
-0.044083	-0.031906	0.32684	0.024353	-0.005127
0.22192	-0.052139	0.68335	0.0084229	0.005127
0.38141	-0.044449	0.83995	0.0020599	-0.0032959
0.47356	-0.017715	0.72574	0.008194	0.0029755
0.47694	0.020966	0.36145	0.0081482	0.0091095
0.3761	0.085648	0.037445	-0.0021973	0.0051727
0.26221	0.1214	0.15253	-0.011398	-0.0070496
0.16754	0.10048	0.50089	-0.0084686	0.0032501
0.025726	0.055298	0.72812	-0.011353	0.0025635
-0.10652	-0.0098419	0.91273	-0.0085602	-0.00032043
-0.2438	-0.041245	0.87296	-0.0031128	0.010117
-0.35101	-0.045227	0.52318	-0.0094757	0.0067291
-0.36713	-0.054382	-0.055527	-0.0037994	-0.006134
-0.33051	0.010666	-0.71443	0.0018768	0.0075073
-0.2005	0.069717	-1.0793	-0.0090179	0.0025635
0.0024261	0.063858	-0.77673	0.014877	-0.0057678
0.17253	0.024902	-0.44312	0.013229	0.0086975
0.27974	-0.06633	-0.27489	0.00032043	0.00032043
0.27264	-0.12643	-0.21355	0.00032043	0.0064545
0.19775	-0.10533	0.056717	-0.0055847	0.0072327
0.12877	-0.053467	0.45694	-0.012634	-0.003479
0.031677	0.030853	0.57335	-0.011215	0.0018768
-0.0057678	0.060013	0.46005	-0.0071869	-0.0055389
-0.043991	0.019409	0.21437	-0.010391	-0.010986
-0.12621	-0.0061798	-0.09343	-0.0070038	0.00032043
-0.23543	-0.0087891	-0.46843	0.0064087	0.0064087
-0.30959	0.0045776	-0.9646	0.0032043	0.0009613
-0.31558	0.056488	-1.1854	-0.015198	0.013916
-0.21414	0.07164	-0.93251	-0.0045319	0.016205
-0.05896	0.087433	-0.42966	-0.006958	0.0082397
0.10217	0.10062	-0.0072784	0.0073242	0.0034332
0.25699	0.078964	0.23227	0.012039	0.014832
0.32346	-0.03035	0.35783	0.010208	-0.0032959
0.34735	-0.2076	0.47955	0.020966	0.0030212
0.31375	-0.36104	0.58447	0.028244	0.012451
0.24152	-0.40402	0.70871	0.026688	0.00032043
0.1696	-0.31934	0.74327	0.0020599	0.0082397
0.11586	-0.19853	0.50537	-0.0086517	0.0021515
0.042847	-0.058456	-0.023346	0.0023804	-0.0040283
-0.018311	0.02417	-0.6649	0.020508	0.0062256
-0.085007	0.053879	-0.79715	0.012222	-0.0014191
-0.17908	0.061523	-0.41299	0.0016022	0.0027924
-0.25891	0.10295	0.049072	-0.011078	0.0065918
-0.3067	0.11984	0.37445	-0.0061798	0.0014648
-0.29036	0.13916	0.4482	-0.01442	0.012589
-0.21547	0.1468	0.44133	-0.018036	0.0103
-0.17628	0.1468	0.3885	-0.016571	-0.0016937
-0.14186	0.1328	0.033051	-0.011536	0.00032043
-0.13724	0.096085	-0.21584	-0.0046692	-0.0023346
-0.14232	0.080063	-0.21465	-0.0059967	-0.0064545
-0.097412	0.064865	0.070358	0.00022888	0.0067291
0.034058	0.053009	0.31046	0.0025635	0.0079193
0.19858	0.039917	0.27818	0.016159	-0.0019226
0.32016	0.010391	0.1978	0.0063629	0.0056763
0.37852	-0.014923	0.14543	0.0048065	0.014511
0.32199	-0.029755	0.051682	0.0042572	0.014282
0.22092	-0.042252	-0.14488	0.0043488	0.0061798
0.078918	-0.042297	-0.32396	0.0037994	0.0063629
-0.028931	-0.041382	-0.41048	-0.0071869	0.0084229
-0.046051	-0.018814	-0.24458	-0.0041656	0.0049896
0.040878	0.0083771	0.040146	-0.001236	0.00032043
0.13609	0.0071411	0.1712	-0.0058136	-0.0027466
0.12616	0.03479	-0.0076904	-0.024078	0.0065918
0.0098877	0.053558	-0.48674	0.0014648	0.0059052
-0.12817	0.05896	-0.68806	0.034241	0.0072784
-0.21442	0.030029	-0.44623	0.0027466	-0.0054932
-0.29956	-0.00073242	-0.0072784	-0.025543	0.0016479
-0.29489	-0.038223	0.41016	-0.02504	0.0085144
-0.27136	-0.064819	0.37074	-0.012634	-0.00064087
-0.27283	-0.092194	0.024994	-0.0016479	0.0070496
-0.24197	-0.082718	-0.40105	-0.0054016	-0.00045776
-0.062851	-0.071777	-0.34589	-0.018448	0.0018768
0.14172	-0.033508	0.092514	0.00032043	0.0029297
0.23895	0.0055847	0.46788	0.02243	0.0073242
0.24884	0.022614	0.64563	0.045822	-0.0055847
0.18837	0.047195	0.63313	0.045273	0.0076447
0.11288	0.078964	0.26733	0.014786	0.0054016
0.094849	0.11732	0.0091095	0.008194	0.0042114
0.039734	0.15491	-0.13861	-0.006958	0.012451
-0.057129	0.17702	-0.37628	-0.011169	0.0088806
-0.12003	0.15486	-0.49635	-0.01886	-0.0023346
-0.18384	0.085419	-0.27301	-0.0045776	0.0014191
-0.24271	-0.070862	0.034103	0.0070953	0.0067291
-0.25356	-0.24088	0.0023804	0.011169	-0.0016022
-0.17409	-0.33339	-0.21478	0.012314	-0.002655
-0.076309	-0.30684	-0.32487	-0.0015564	0.0056305
0.0086517	-0.19075	-0.15495	-0.0065002	-0.0041656
0.1073	-0.060928	0.06427	-0.010071	0.0065918
0.27274	-0.0015564	0.12094	-0.0075531	0.0016022
0.41025	-0.00027466	0.034012	-0.0099335	0.010391
0.44348	-0.0089264	-0.16805	-0.0015106	0.0010986
0.40942	-0.027145	-0.37344	-0.010391	-0.00032043
0.28876	0.0009613	-0.22659	-0.011719	0.0088348
0.18036	0.04628	-0.13417	-0.014053	0.0061798
0.12621	0.1143	9.1553e-05	-0.00054932	0.014465
0.10167	0.14319	0.20993	0.01062	0.0054932
0.097504	0.10208	0.34241	0.017487	0.0096588
0.079193	0.062943	0.38411	0.010117	0.012772
0.0027466	0.02948	0.30391	-0.004715	-0.0043945
-0.092102	0.01442	0.15981	0.0016937	0.0046692
-0.15747	0.041336	0.060471	0.0036163	-0.0075531
-0.17784	0.0043488	0.074661	0.0077362	0.0043488
-0.1946	-0.077499	0.18755	0.01474	-0.00086975
-0.19858	-0.17958	0.27122	0.018631	0.002243
-0.194	-0.27223	0.23799	0.010574	0.011902
-0.19011	-0.29979	0.11298	0.0035248	0.00032043
-0.19286	-0.23268	-0.025864	0.0040741	0.0074615
-0.1945	-0.081573	-0.029205	-0.0033417	0.0078278
-0.22169	0.045685	0.062531	0.0015564	0.0023346
-0.22906	0.12671	0.19867	-0.0027466	-0.0032959
-0.2011	0.15962	0.35962	-0.0039825	-0.006134
-0.10963	0.18581	0.58214	-0.0055389	0.0089264
0.009201	0.15903	0.72176	-0.011765	-0.0014191
0.10025	0.10098	0.77028	-0.017487	0.0098419
0.21176	0.06601	0.54359	-0.027649	0.0032501
0.26514	0.027191	-0.036209	-0.0073242	0.013733
0.23918	-0.0096588	-0.67937	0.022156	0.00082397
0.11609	-0.032959	-1.1571	0.017212	0.0073242
-0.06752	-0.037537	-1.2921	0.0021973	-0.0023346
-0.24207	-0.016937	-1.2619	-0.0074615	0.0036163
-0.36841	0.0010071	-1.1957	0.014786	-0.0022888
-0.4248	0.018036	-0.9879	0.013275	0.0017853
